nohup: 忽略输入
<class 'float'>
[#082530|200000]  4.02s
loss_gen_adv 1.7321736
loss_gen_sty 0.39233544
loss_gen_rec 0.15925264
loss_dis_adv 2.7816634
[#082540|200000]  4.02s
loss_gen_adv 0.9876139
loss_gen_sty 0.39741218
loss_gen_rec 0.1875326
loss_dis_adv 3.3010423
[#082550|200000]  4.02s
loss_gen_adv 0.91609085
loss_gen_sty 0.39615914
loss_gen_rec 0.16814947
loss_dis_adv 3.431199
[#082560|200000]  4.02s
loss_gen_adv 1.0895395
loss_gen_sty 0.3785085
loss_gen_rec 0.1886441
loss_dis_adv 3.3696156
[#082570|200000]  4.02s
loss_gen_adv 1.392038
loss_gen_sty 0.3731358
loss_gen_rec 0.18298595
loss_dis_adv 2.9082417
[#082580|200000]  4.01s
loss_gen_adv 1.0838361
loss_gen_sty 0.38512254
loss_gen_rec 0.20177683
loss_dis_adv 3.215136
[#082590|200000]  4.01s
loss_gen_adv 1.6036525
loss_gen_sty 0.4383484
loss_gen_rec 0.3043458
loss_dis_adv 2.6277921
[#082600|200000]  4.02s
loss_gen_adv 1.2383866
loss_gen_sty 0.36435008
loss_gen_rec 0.23651014
loss_dis_adv 3.2672753
[#082610|200000]  4.02s
loss_gen_adv -0.17273666
loss_gen_sty 0.43299413
loss_gen_rec 0.23103556
loss_dis_adv 4.325035
[#082620|200000]  4.01s
loss_gen_adv 2.112664
loss_gen_sty 0.3459763
loss_gen_rec 0.16851838
loss_dis_adv 2.5630636
[#082630|200000]  4.02s
loss_gen_adv 1.0090251
loss_gen_sty 0.38425678
loss_gen_rec 0.2508781
loss_dis_adv 3.2032578
[#082640|200000]  4.02s
loss_gen_adv 0.45326912
loss_gen_sty 0.4465665
loss_gen_rec 0.22007895
loss_dis_adv 3.7788434
[#082650|200000]  4.02s
loss_gen_adv 1.3125978
loss_gen_sty 0.36958545
loss_gen_rec 0.21681619
loss_dis_adv 2.878955
[#082660|200000]  4.01s
loss_gen_adv 1.5961846
loss_gen_sty 0.33176202
loss_gen_rec 0.1911895
loss_dis_adv 2.9366102
[#082670|200000]  4.02s
loss_gen_adv 0.627267
loss_gen_sty 0.43215495
loss_gen_rec 0.1693503
loss_dis_adv 3.6077945
[#082680|200000]  4.02s
loss_gen_adv -0.5196319
loss_gen_sty 0.39926773
loss_gen_rec 0.2525029
loss_dis_adv 4.7545285
[#082690|200000]  4.01s
loss_gen_adv 0.10273358
loss_gen_sty 0.4185155
loss_gen_rec 0.1923314
loss_dis_adv 4.1314588
[#082700|200000]  4.01s
loss_gen_adv 2.3656926
loss_gen_sty 0.36148584
loss_gen_rec 0.17000736
loss_dis_adv 2.5572333
[#082710|200000]  4.02s
loss_gen_adv 2.2190998
loss_gen_sty 0.40492877
loss_gen_rec 0.20241106
loss_dis_adv 2.356863
[#082720|200000]  4.01s
loss_gen_adv 1.0511302
loss_gen_sty 0.3627384
loss_gen_rec 0.19194692
loss_dis_adv 3.3048072
[#082730|200000]  4.02s
loss_gen_adv 2.0868394
loss_gen_sty 0.36081547
loss_gen_rec 0.17587516
loss_dis_adv 2.493111
[#082740|200000]  4.02s
loss_gen_adv 0.8148886
loss_gen_sty 0.30572927
loss_gen_rec 0.22969343
loss_dis_adv 3.7293532
[#082750|200000]  4.01s
loss_gen_adv -1.0654035
loss_gen_sty 0.38881865
loss_gen_rec 0.19177377
loss_dis_adv 5.420858
[#082760|200000]  4.01s
loss_gen_adv 2.2942047
loss_gen_sty 0.3394438
loss_gen_rec 0.15221491
loss_dis_adv 2.28799
[#082770|200000]  4.02s
loss_gen_adv 1.1822367
loss_gen_sty 0.4466086
loss_gen_rec 0.2745528
loss_dis_adv 3.0076044
[#082780|200000]  4.02s
loss_gen_adv 1.403558
loss_gen_sty 0.3788768
loss_gen_rec 0.23044357
loss_dis_adv 2.8784761
[#082790|200000]  4.14s
loss_gen_adv -0.19415602
loss_gen_sty 0.41964036
loss_gen_rec 0.21829039
loss_dis_adv 4.3880224
[#082800|200000]  4.02s
loss_gen_adv 2.6237867
loss_gen_sty 0.39017946
loss_gen_rec 0.26561165
loss_dis_adv 2.3229954
[#082810|200000]  4.01s
loss_gen_adv 3.9943986
loss_gen_sty 0.3869921
loss_gen_rec 0.19601136
loss_dis_adv 1.9147319
[#082820|200000]  4.02s
loss_gen_adv 2.2692125
loss_gen_sty 0.45898262
loss_gen_rec 0.18012995
loss_dis_adv 2.3147266
[#082830|200000]  4.01s
loss_gen_adv 2.0585847
loss_gen_sty 0.38012534
loss_gen_rec 0.14234442
loss_dis_adv 2.4492245
[#082840|200000]  4.03s
loss_gen_adv 1.9976538
loss_gen_sty 0.33043563
loss_gen_rec 0.21895942
loss_dis_adv 2.533368
[#082850|200000]  4.02s
loss_gen_adv 3.1784973
loss_gen_sty 0.3671295
loss_gen_rec 0.20604417
loss_dis_adv 2.0019894
[#082860|200000]  4.01s
loss_gen_adv 1.7544572
loss_gen_sty 0.35802385
loss_gen_rec 0.22278944
loss_dis_adv 2.9400368
[#082870|200000]  4.03s
loss_gen_adv 0.72454846
loss_gen_sty 0.37153983
loss_gen_rec 0.19449267
loss_dis_adv 3.459776
[#082880|200000]  4.02s
loss_gen_adv 2.50824
loss_gen_sty 0.35853332
loss_gen_rec 0.17316575
loss_dis_adv 2.4196684
[#082890|200000]  4.01s
loss_gen_adv 0.24970892
loss_gen_sty 0.41649395
loss_gen_rec 0.16897056
loss_dis_adv 4.059541
[#082900|200000]  4.01s
loss_gen_adv -0.23712748
loss_gen_sty 0.42517614
loss_gen_rec 0.25177932
loss_dis_adv 4.4022403
[#082910|200000]  4.01s
loss_gen_adv 1.3236
loss_gen_sty 0.3471625
loss_gen_rec 0.19693682
loss_dis_adv 3.1504335
[#082920|200000]  4.02s
loss_gen_adv 2.0721827
loss_gen_sty 0.32467413
loss_gen_rec 0.20132108
loss_dis_adv 2.5842361
[#082930|200000]  4.01s
loss_gen_adv 0.9011537
loss_gen_sty 0.39291868
loss_gen_rec 0.16025953
loss_dis_adv 3.3297145
[#082940|200000]  4.01s
loss_gen_adv 1.393388
loss_gen_sty 0.41836455
loss_gen_rec 0.2326128
loss_dis_adv 2.9583254
[#082950|200000]  4.02s
loss_gen_adv 1.3212202
loss_gen_sty 0.42990673
loss_gen_rec 0.2508257
loss_dis_adv 2.982849
[#082960|200000]  4.01s
loss_gen_adv 0.5358318
loss_gen_sty 0.41143125
loss_gen_rec 0.23240802
loss_dis_adv 3.7077231
[#082970|200000]  4.01s
loss_gen_adv 2.281381
loss_gen_sty 0.3816329
loss_gen_rec 0.20585045
loss_dis_adv 2.1887238
[#082980|200000]  4.02s
loss_gen_adv 0.92863744
loss_gen_sty 0.3773682
loss_gen_rec 0.18342412
loss_dis_adv 3.3442926
[#082990|200000]  4.01s
loss_gen_adv 0.99110377
loss_gen_sty 0.48396343
loss_gen_rec 0.2453018
loss_dis_adv 3.3108225
[#083000|200000]  4.23s
loss_gen_adv 0.9240724
loss_gen_sty 0.33797103
loss_gen_rec 0.20785853
loss_dis_adv 3.3803997
[#083010|200000]  4.02s
loss_gen_adv 0.77486163
loss_gen_sty 0.5391855
loss_gen_rec 0.20583975
loss_dis_adv 3.8205693
[#083020|200000]  4.01s
loss_gen_adv 1.3825991
loss_gen_sty 0.34278598
loss_gen_rec 0.21934149
loss_dis_adv 3.0507593
[#083030|200000]  4.01s
loss_gen_adv 2.9260406
loss_gen_sty 0.44899622
loss_gen_rec 0.18588167
loss_dis_adv 1.8920243
[#083040|200000]  4.02s
loss_gen_adv 0.91873187
loss_gen_sty 0.39481032
loss_gen_rec 0.17951404
loss_dis_adv 3.4390445
[#083050|200000]  4.02s
loss_gen_adv 2.9010043
loss_gen_sty 0.43971264
loss_gen_rec 0.17550574
loss_dis_adv 2.9545064
[#083060|200000]  4.01s
loss_gen_adv 1.0857973
loss_gen_sty 0.35989213
loss_gen_rec 0.19257748
loss_dis_adv 3.1995935
[#083070|200000]  4.01s
loss_gen_adv 0.4349304
loss_gen_sty 0.32967398
loss_gen_rec 0.19829142
loss_dis_adv 3.832308
[#083080|200000]  4.01s
loss_gen_adv 0.90826964
loss_gen_sty 0.36536402
loss_gen_rec 0.17890124
loss_dis_adv 3.453336
[#083090|200000]  4.02s
loss_gen_adv 3.0741282
loss_gen_sty 0.38618326
loss_gen_rec 0.18468857
loss_dis_adv 2.1279778
[#083100|200000]  4.02s
loss_gen_adv 1.494129
loss_gen_sty 0.37539315
loss_gen_rec 0.17183743
loss_dis_adv 3.0930715
[#083110|200000]  4.02s
loss_gen_adv 1.581306
loss_gen_sty 0.3225456
loss_gen_rec 0.19654484
loss_dis_adv 3.0606945
[#083120|200000]  4.02s
loss_gen_adv 1.3424138
loss_gen_sty 0.42790088
loss_gen_rec 0.26036894
loss_dis_adv 3.3526309
[#083130|200000]  4.02s
loss_gen_adv 1.513474
loss_gen_sty 0.41326675
loss_gen_rec 0.24534836
loss_dis_adv 2.8565521
[#083140|200000]  4.01s
loss_gen_adv 2.6919124
loss_gen_sty 0.42171773
loss_gen_rec 0.1869548
loss_dis_adv 2.1198452
[#083150|200000]  4.02s
loss_gen_adv 1.5796547
loss_gen_sty 0.42671263
loss_gen_rec 0.17562442
loss_dis_adv 2.9212403
[#083160|200000]  4.02s
loss_gen_adv 1.3593915
loss_gen_sty 0.42462254
loss_gen_rec 0.17476645
loss_dis_adv 3.2799945
[#083170|200000]  4.01s
loss_gen_adv 1.1613259
loss_gen_sty 0.39789912
loss_gen_rec 0.17650223
loss_dis_adv 3.14005
[#083180|200000]  4.02s
loss_gen_adv 0.8952702
loss_gen_sty 0.3883581
loss_gen_rec 0.22847916
loss_dis_adv 4.069064
[#083190|200000]  4.02s
loss_gen_adv 2.1620593
loss_gen_sty 0.35039753
loss_gen_rec 0.17447409
loss_dis_adv 2.5413678
[#083200|200000]  4.01s
loss_gen_adv 2.0496874
loss_gen_sty 0.36720854
loss_gen_rec 0.21715209
loss_dis_adv 2.287332
[#083210|200000]  4.02s
loss_gen_adv 2.002112
loss_gen_sty 0.36513415
loss_gen_rec 0.2035741
loss_dis_adv 2.5212097
[#083220|200000]  4.02s
loss_gen_adv -0.25334543
loss_gen_sty 0.42965898
loss_gen_rec 0.19627734
loss_dis_adv 4.4627376
[#083230|200000]  4.01s
loss_gen_adv 2.8495035
loss_gen_sty 0.46620673
loss_gen_rec 0.22914086
loss_dis_adv 2.1841028
[#083240|200000]  4.02s
loss_gen_adv 2.750487
loss_gen_sty 0.35160685
loss_gen_rec 0.17101957
loss_dis_adv 2.1040134
[#083250|200000]  4.02s
loss_gen_adv 0.6582746
loss_gen_sty 0.41075093
loss_gen_rec 0.20795044
loss_dis_adv 3.7417028
[#083260|200000]  4.01s
loss_gen_adv 0.4515403
loss_gen_sty 0.42539984
loss_gen_rec 0.18070841
loss_dis_adv 3.8531444
[#083270|200000]  4.02s
loss_gen_adv 2.104046
loss_gen_sty 0.37281573
loss_gen_rec 0.21895677
loss_dis_adv 2.4727733
[#083280|200000]  4.01s
loss_gen_adv 2.195216
loss_gen_sty 0.3830792
loss_gen_rec 0.20472857
loss_dis_adv 2.4151957
[#083290|200000]  4.01s
loss_gen_adv 1.2075108
loss_gen_sty 0.44713646
loss_gen_rec 0.18025497
loss_dis_adv 3.180457
[#083300|200000]  4.02s
loss_gen_adv 1.1550261
loss_gen_sty 0.37535405
loss_gen_rec 0.192134
loss_dis_adv 3.122209
[#083310|200000]  4.02s
loss_gen_adv 1.4153525
loss_gen_sty 0.43723744
loss_gen_rec 0.2400756
loss_dis_adv 2.8548875
[#083320|200000]  4.01s
loss_gen_adv 2.4190154
loss_gen_sty 0.38151565
loss_gen_rec 0.196932
loss_dis_adv 2.6351287
[#083330|200000]  4.02s
loss_gen_adv 2.1769474
loss_gen_sty 0.33158275
loss_gen_rec 0.29317722
loss_dis_adv 2.383935
[#083340|200000]  4.12s
loss_gen_adv 1.456887
loss_gen_sty 0.4146995
loss_gen_rec 0.19339386
loss_dis_adv 2.8358016
[#083350|200000]  4.02s
loss_gen_adv 0.5409676
loss_gen_sty 0.41994992
loss_gen_rec 0.20915079
loss_dis_adv 3.708837
[#083360|200000]  4.01s
loss_gen_adv -1.2467029
loss_gen_sty 0.40834132
loss_gen_rec 0.2538669
loss_dis_adv 5.6557264
[#083370|200000]  4.03s
loss_gen_adv 0.28078207
loss_gen_sty 0.40461138
loss_gen_rec 0.19172472
loss_dis_adv 4.0213985
[#083380|200000]  4.02s
loss_gen_adv 0.6705648
loss_gen_sty 0.4427377
loss_gen_rec 0.16789979
loss_dis_adv 3.5388505
[#083390|200000]  4.01s
loss_gen_adv 2.0077403
loss_gen_sty 0.3581959
loss_gen_rec 0.19107504
loss_dis_adv 2.743976
[#083400|200000]  4.02s
loss_gen_adv 0.2805566
loss_gen_sty 0.35066605
loss_gen_rec 0.18786004
loss_dis_adv 3.9957964
[#083410|200000]  4.02s
loss_gen_adv -0.5775299
loss_gen_sty 0.4463632
loss_gen_rec 0.20712772
loss_dis_adv 4.833268
[#083420|200000]  4.01s
loss_gen_adv 0.60209346
loss_gen_sty 0.4278911
loss_gen_rec 0.18732303
loss_dis_adv 3.8014371
[#083430|200000]  4.01s
loss_gen_adv 0.94527173
loss_gen_sty 0.46053237
loss_gen_rec 0.2630268
loss_dis_adv 3.3492646
[#083440|200000]  4.01s
loss_gen_adv 1.4523557
loss_gen_sty 0.3761534
loss_gen_rec 0.19065075
loss_dis_adv 3.0881689
[#083450|200000]  4.01s
loss_gen_adv -0.59693205
loss_gen_sty 0.4171737
loss_gen_rec 0.1752266
loss_dis_adv 4.8114967
[#083460|200000]  4.01s
loss_gen_adv 0.8962172
loss_gen_sty 0.40165508
loss_gen_rec 0.23328269
loss_dis_adv 3.2858295
[#083470|200000]  4.16s
loss_gen_adv 0.55525005
loss_gen_sty 0.368913
loss_gen_rec 0.17646664
loss_dis_adv 3.6882842
[#083480|200000]  4.01s
loss_gen_adv 1.4373097
loss_gen_sty 0.3627401
loss_gen_rec 0.19174746
loss_dis_adv 2.8106716
[#083490|200000]  4.01s
loss_gen_adv 0.25216675
loss_gen_sty 0.44630486
loss_gen_rec 0.19873372
loss_dis_adv 4.063881
[#083500|200000]  4.01s
loss_gen_adv 1.6205378
loss_gen_sty 0.43044502
loss_gen_rec 0.17641991
loss_dis_adv 2.8706255
[#083510|200000]  4.01s
loss_gen_adv 1.5722378
loss_gen_sty 0.39091808
loss_gen_rec 0.17421108
loss_dis_adv 2.783223
[#083520|200000]  4.01s
loss_gen_adv 0.0031344146
loss_gen_sty 0.36196268
loss_gen_rec 0.18116504
loss_dis_adv 4.237242
[#083530|200000]  4.02s
loss_gen_adv 1.4279318
loss_gen_sty 0.31395495
loss_gen_rec 0.18608049
loss_dis_adv 3.0596535
[#083540|200000]  4.01s
loss_gen_adv 2.6393027
loss_gen_sty 0.39989668
loss_gen_rec 0.18350197
loss_dis_adv 2.347279
[#083550|200000]  4.01s
loss_gen_adv 0.133773
loss_gen_sty 0.35414284
loss_gen_rec 0.20280336
loss_dis_adv 4.0877175
[#083560|200000]  4.02s
loss_gen_adv 2.3923128
loss_gen_sty 0.35642
loss_gen_rec 0.17423534
loss_dis_adv 2.2981598
[#083570|200000]  4.02s
loss_gen_adv 1.2133064
loss_gen_sty 0.4109751
loss_gen_rec 0.18309127
loss_dis_adv 3.3008647
[#083580|200000]  4.01s
loss_gen_adv 1.8401247
loss_gen_sty 0.32313746
loss_gen_rec 0.16491598
loss_dis_adv 2.6079297
[#083590|200000]  4.01s
loss_gen_adv 1.9096384
loss_gen_sty 0.37971783
loss_gen_rec 0.17549834
loss_dis_adv 2.5726604
[#083600|200000]  4.01s
loss_gen_adv 1.9148616
loss_gen_sty 0.3221758
loss_gen_rec 0.17985696
loss_dis_adv 2.4345171
[#083610|200000]  4.02s
loss_gen_adv -0.35232836
loss_gen_sty 0.38784927
loss_gen_rec 0.17273465
loss_dis_adv 4.6362805
[#083620|200000]  4.02s
loss_gen_adv 2.6059985
loss_gen_sty 0.46990243
loss_gen_rec 0.2539965
loss_dis_adv 2.3570948
[#083630|200000]  4.01s
loss_gen_adv 0.93027425
loss_gen_sty 0.41691336
loss_gen_rec 0.22454745
loss_dis_adv 3.2195957
[#083640|200000]  4.01s
loss_gen_adv 0.98411214
loss_gen_sty 0.35296077
loss_gen_rec 0.18957339
loss_dis_adv 3.3186455
[#083650|200000]  4.02s
loss_gen_adv 2.481492
loss_gen_sty 0.33888215
loss_gen_rec 0.20790914
loss_dis_adv 2.2598474
[#083660|200000]  4.02s
loss_gen_adv 0.49863228
loss_gen_sty 0.47567213
loss_gen_rec 0.2509123
loss_dis_adv 3.7407649
[#083670|200000]  4.02s
loss_gen_adv 3.1505396
loss_gen_sty 0.36293328
loss_gen_rec 0.1956003
loss_dis_adv 1.943569
[#083680|200000]  4.02s
loss_gen_adv 1.9750011
loss_gen_sty 0.39440674
loss_gen_rec 0.24472947
loss_dis_adv 2.4196935
[#083690|200000]  4.02s
loss_gen_adv 1.2428534
loss_gen_sty 0.4159723
loss_gen_rec 0.21854542
loss_dis_adv 2.9094977
[#083700|200000]  4.02s
loss_gen_adv 0.09988914
loss_gen_sty 0.3915009
loss_gen_rec 0.18338767
loss_dis_adv 4.21312
[#083710|200000]  4.13s
loss_gen_adv 1.1746
loss_gen_sty 0.4030941
loss_gen_rec 0.21080019
loss_dis_adv 3.1219316
[#083720|200000]  4.02s
loss_gen_adv 1.1534212
loss_gen_sty 0.33445656
loss_gen_rec 0.19360337
loss_dis_adv 3.2176971
[#083730|200000]  4.02s
loss_gen_adv 1.4559821
loss_gen_sty 0.37511092
loss_gen_rec 0.20707218
loss_dis_adv 2.8495016
[#083740|200000]  4.01s
loss_gen_adv 2.166409
loss_gen_sty 0.39025518
loss_gen_rec 0.19093327
loss_dis_adv 2.5597377
[#083750|200000]  4.02s
loss_gen_adv 0.7226357
loss_gen_sty 0.41802
loss_gen_rec 0.24348143
loss_dis_adv 3.6152709
[#083760|200000]  4.02s
loss_gen_adv 0.20886219
loss_gen_sty 0.36754417
loss_gen_rec 0.18184437
loss_dis_adv 4.1346855
[#083770|200000]  4.02s
loss_gen_adv 0.39907724
loss_gen_sty 0.41363865
loss_gen_rec 0.20101541
loss_dis_adv 3.799102
[#083780|200000]  4.02s
loss_gen_adv 2.3450503
loss_gen_sty 0.43196857
loss_gen_rec 0.20160198
loss_dis_adv 2.4783072
[#083790|200000]  4.02s
loss_gen_adv 1.163881
loss_gen_sty 0.34284604
loss_gen_rec 0.19973963
loss_dis_adv 3.2053866
[#083800|200000]  4.02s
loss_gen_adv 1.7505794
loss_gen_sty 0.34873366
loss_gen_rec 0.16862397
loss_dis_adv 2.8774116
[#083810|200000]  4.01s
loss_gen_adv 3.0384815
loss_gen_sty 0.3876492
loss_gen_rec 0.16992868
loss_dis_adv 2.3363214
[#083820|200000]  4.01s
loss_gen_adv 1.4201263
loss_gen_sty 0.3290525
loss_gen_rec 0.19498724
loss_dis_adv 2.998425
[#083830|200000]  4.01s
loss_gen_adv 1.1250594
loss_gen_sty 0.3933445
loss_gen_rec 0.19559488
loss_dis_adv 3.1553578
[#083840|200000]  4.02s
loss_gen_adv 1.7031691
loss_gen_sty 0.3613082
loss_gen_rec 0.18668328
loss_dis_adv 2.6584072
[#083850|200000]  4.02s
loss_gen_adv 2.1401067
loss_gen_sty 0.3639323
loss_gen_rec 0.19118491
loss_dis_adv 2.4200644
[#083860|200000]  4.02s
loss_gen_adv 1.8239481
loss_gen_sty 0.33516803
loss_gen_rec 0.25277
loss_dis_adv 2.5846834
[#083870|200000]  4.02s
loss_gen_adv 1.2390951
loss_gen_sty 0.45335728
loss_gen_rec 0.20128211
loss_dis_adv 3.108272
[#083880|200000]  4.02s
loss_gen_adv 1.4630758
loss_gen_sty 0.38214815
loss_gen_rec 0.28084385
loss_dis_adv 2.7704768
[#083890|200000]  4.01s
loss_gen_adv 0.45202884
loss_gen_sty 0.41272086
loss_gen_rec 0.2186633
loss_dis_adv 3.8128288
[#083900|200000]  4.02s
loss_gen_adv 1.2362639
loss_gen_sty 0.41630393
loss_gen_rec 0.2294425
loss_dis_adv 3.2082083
[#083910|200000]  4.02s
loss_gen_adv 0.8821004
loss_gen_sty 0.38856444
loss_gen_rec 0.19569913
loss_dis_adv 3.3043191
[#083920|200000]  4.01s
loss_gen_adv 0.45325342
loss_gen_sty 0.41376752
loss_gen_rec 0.25048208
loss_dis_adv 3.99221
[#083930|200000]  4.02s
loss_gen_adv 2.0736094
loss_gen_sty 0.40693814
loss_gen_rec 0.25659472
loss_dis_adv 2.4462965
[#083940|200000]  4.01s
loss_gen_adv 0.40664798
loss_gen_sty 0.4213924
loss_gen_rec 0.20770547
loss_dis_adv 3.7771711
[#083950|200000]  4.01s
loss_gen_adv 0.7587993
loss_gen_sty 0.37289235
loss_gen_rec 0.2283948
loss_dis_adv 3.5347023
[#083960|200000]  4.02s
loss_gen_adv 0.6909309
loss_gen_sty 0.39549294
loss_gen_rec 0.17946354
loss_dis_adv 3.5595312
[#083970|200000]  4.02s
loss_gen_adv 2.299118
loss_gen_sty 0.4088058
loss_gen_rec 0.1954456
loss_dis_adv 2.2447176
[#083980|200000]  4.02s
loss_gen_adv 1.7965167
loss_gen_sty 0.44812202
loss_gen_rec 0.17928228
loss_dis_adv 2.8642862
[#083990|200000]  4.02s
loss_gen_adv 1.5699714
loss_gen_sty 0.376109
loss_gen_rec 0.21279398
loss_dis_adv 3.074366
[#084000|200000]  4.22s
loss_gen_adv 3.0031931
loss_gen_sty 0.33706224
loss_gen_rec 0.18494648
loss_dis_adv 2.0945845
[#084010|200000]  4.02s
loss_gen_adv 0.81893826
loss_gen_sty 0.37482852
loss_gen_rec 0.17483059
loss_dis_adv 3.5090427
[#084020|200000]  4.01s
loss_gen_adv -0.68682355
loss_gen_sty 0.45325646
loss_gen_rec 0.20334113
loss_dis_adv 4.90679
[#084030|200000]  4.01s
loss_gen_adv -0.07457937
loss_gen_sty 0.41216397
loss_gen_rec 0.22300804
loss_dis_adv 4.2411323
[#084040|200000]  4.03s
loss_gen_adv 0.040920764
loss_gen_sty 0.42343336
loss_gen_rec 0.20658077
loss_dis_adv 4.229209
[#084050|200000]  4.11s
loss_gen_adv 1.7073472
loss_gen_sty 0.42079246
loss_gen_rec 0.22519496
loss_dis_adv 2.881607
[#084060|200000]  4.02s
loss_gen_adv 1.9633417
loss_gen_sty 0.32435763
loss_gen_rec 0.18713164
loss_dis_adv 2.906063
[#084070|200000]  4.01s
loss_gen_adv 2.2370281
loss_gen_sty 0.38053972
loss_gen_rec 0.18371387
loss_dis_adv 2.322304
[#084080|200000]  4.02s
loss_gen_adv 0.5139541
loss_gen_sty 0.40672594
loss_gen_rec 0.19984525
loss_dis_adv 3.75908
[#084090|200000]  4.02s
loss_gen_adv 2.1977928
loss_gen_sty 0.33869603
loss_gen_rec 0.15880728
loss_dis_adv 2.3350585
[#084100|200000]  4.02s
loss_gen_adv 0.8087253
loss_gen_sty 0.4524613
loss_gen_rec 0.21840718
loss_dis_adv 3.51298
[#084110|200000]  4.03s
loss_gen_adv 2.288115
loss_gen_sty 0.43088236
loss_gen_rec 0.18423611
loss_dis_adv 2.2345707
[#084120|200000]  4.02s
loss_gen_adv 1.43002
loss_gen_sty 0.33969694
loss_gen_rec 0.16338931
loss_dis_adv 3.0612798
[#084130|200000]  4.02s
loss_gen_adv -0.5327093
loss_gen_sty 0.42416042
loss_gen_rec 0.16552049
loss_dis_adv 4.7659183
[#084140|200000]  4.02s
loss_gen_adv 3.3222694
loss_gen_sty 0.41575778
loss_gen_rec 0.28650832
loss_dis_adv 2.2122192
[#084150|200000]  4.01s
loss_gen_adv 1.3720878
loss_gen_sty 0.4418024
loss_gen_rec 0.17808914
loss_dis_adv 3.0791726
[#084160|200000]  4.01s
loss_gen_adv -0.22643346
loss_gen_sty 0.39234772
loss_gen_rec 0.22163285
loss_dis_adv 4.4139304
[#084170|200000]  4.02s
loss_gen_adv 1.5749786
loss_gen_sty 0.35981
loss_gen_rec 0.17315418
loss_dis_adv 3.4782147
[#084180|200000]  4.01s
loss_gen_adv 2.2167902
loss_gen_sty 0.35996774
loss_gen_rec 0.20407185
loss_dis_adv 2.639546
[#084190|200000]  4.02s
loss_gen_adv 1.239429
loss_gen_sty 0.3650977
loss_gen_rec 0.15833265
loss_dis_adv 3.057595
[#084200|200000]  4.02s
loss_gen_adv 0.1977798
loss_gen_sty 0.34297934
loss_gen_rec 0.17488354
loss_dis_adv 4.105239
[#084210|200000]  4.02s
loss_gen_adv 3.4096177
loss_gen_sty 0.33189112
loss_gen_rec 0.18442835
loss_dis_adv 1.8559592
[#084220|200000]  4.03s
loss_gen_adv 2.5747385
loss_gen_sty 0.4306045
loss_gen_rec 0.2259264
loss_dis_adv 2.442337
[#084230|200000]  4.02s
loss_gen_adv 2.5138006
loss_gen_sty 0.43818748
loss_gen_rec 0.19062188
loss_dis_adv 2.305839
[#084240|200000]  4.01s
loss_gen_adv 2.3141086
loss_gen_sty 0.3729918
loss_gen_rec 0.2032066
loss_dis_adv 2.550002
[#084250|200000]  4.02s
loss_gen_adv 1.1976013
loss_gen_sty 0.39117834
loss_gen_rec 0.23392656
loss_dis_adv 3.1108792
[#084260|200000]  4.01s
loss_gen_adv 0.8527231
loss_gen_sty 0.3758876
loss_gen_rec 0.20284328
loss_dis_adv 3.435751
[#084270|200000]  4.01s
loss_gen_adv 2.3701887
loss_gen_sty 0.38272572
loss_gen_rec 0.19639254
loss_dis_adv 2.0801082
[#084280|200000]  4.02s
loss_gen_adv 1.6230049
loss_gen_sty 0.37599552
loss_gen_rec 0.18986231
loss_dis_adv 3.545354
[#084290|200000]  4.02s
loss_gen_adv 2.6172562
loss_gen_sty 0.36849022
loss_gen_rec 0.16226232
loss_dis_adv 2.375474
[#084300|200000]  4.01s
loss_gen_adv 2.38511
loss_gen_sty 0.41225803
loss_gen_rec 0.19743046
loss_dis_adv 2.544788
[#084310|200000]  4.02s
